Date,US_71708110,US_71715B40,US_71716E10,US_71722W10,US_73701010,US_74271810,US_74318710,US_74374N10,US_74587V10,US_75615P10,US_75886F10,US_76133010,US_76243J10,US_76655960,US_79543510,US_80105N10,US_80281730,US_80360710,US_80660510,US_80890510,US_81064810,US_81129220,US_81181C10,US_81731510,US_82481R10,US_83470610,US_84763A10,US_85205L10,US_85858C10,US_86845910,US_87406020,US_87650L10,US_88078L10,US_88162420,US_88579Y10,US_89422G10,US_90400D10,US_90480110,US_91307C10,US_91911X10,US_92165910,US_92511W10,US_92661310,US_98074510,US_98302410,US_98920Y30,US_G0176710,US_G3040110,US_G637AM10,US_G9782210,US_H0036K14,US_H0130110,US_M8737E10,US_M9608810,US_N3101010
2019-04-11,42.27 ,,,,35.24 ,104.75 ,5.47 ,2.76 ,34.76 ,87.20 ,393.48 ,14.04 ,26.52 ,2.39 ,,43.30 ,,120.62 ,,,2.62 ,1.85 ,78.31 ,,,,10.25 ,,14.50 ,38.20 ,19.53 ,,,14.49 ,213.53 ,22.03 ,71.48 ,,109.91 ,,17.55 ,10.35 ,,95.38 ,,19.06 ,35.91 ,7.90 ,20.92 ,50.18 ,,,105.19 ,38.75 ,
2019-04-12,41.71 ,,,,35.04 ,105.06 ,5.26 ,2.75 ,34.32 ,85.53 ,382.94 ,13.98 ,25.96 ,2.47 ,,42.61 ,,117.49 ,,,2.65 ,1.83 ,78.05 ,,,,10.11 ,,14.44 ,37.76 ,19.04 ,,,14.38 ,217.42 ,22.07 ,72.84 ,,107.91 ,,17.67 ,10.48 ,,96.75 ,,18.07 ,34.22 ,7.54 ,20.44 ,50.37 ,,,105.13 ,38.55 ,
2019-04-15,42.09 ,,,,34.60 ,105.73 ,5.13 ,2.83 ,33.87 ,82.83 ,375.50 ,14.04 ,25.74 ,2.42 ,,42.63 ,,119.77 ,,,2.48 ,1.79 ,77.64 ,,,,9.95 ,,13.99 ,37.72 ,18.93 ,,,14.57 ,215.83 ,21.81 ,72.26 ,,107.98 ,,17.41 ,10.31 ,,95.62 ,,18.77 ,33.43 ,7.55 ,20.93 ,50.41 ,,,103.50 ,38.33 ,
2019-04-16,40.92 ,,,,34.64 ,106.42 ,5.00 ,2.90 ,33.87 ,82.52 ,367.69 ,13.95 ,26.47 ,2.48 ,,41.75 ,,121.59 ,,,2.84 ,1.76 ,76.70 ,,,,9.98 ,,14.00 ,37.85 ,18.96 ,,,14.69 ,216.90 ,21.17 ,68.32 ,,107.00 ,,17.42 ,10.33 ,,96.54 ,,18.53 ,34.23 ,7.52 ,19.93 ,50.60 ,,,105.27 ,38.23 ,
2019-04-17,39.88 ,,,,33.02 ,105.85 ,4.86 ,3.15 ,32.86 ,78.48 ,342.97 ,13.23 ,25.41 ,2.32 ,,41.09 ,,118.73 ,,,2.82 ,1.61 ,70.80 ,,,,9.62 ,,13.13 ,35.06 ,18.48 ,,,14.22 ,217.64 ,20.19 ,64.71 ,,100.65 ,,16.64 ,10.58 ,,95.92 ,,18.30 ,33.16 ,7.15 ,19.30 ,49.86 ,,,102.83 ,36.52 ,
2019-04-18,39.38 ,,,,33.70 ,106.05 ,4.85 ,3.14 ,32.89 ,78.52 ,333.34 ,13.49 ,26.24 ,2.37 ,,41.31 ,,116.64 ,,,3.06 ,1.65 ,69.18 ,,,,9.53 ,,12.90 ,36.07 ,18.15 ,,,14.36 ,218.88 ,20.05 ,64.43 ,,100.34 ,,16.65 ,10.64 ,,101.08 ,,18.28 ,33.58 ,7.12 ,18.38 ,48.82 ,,,103.91 ,36.56 ,
2019-04-22,38.98 ,,,,34.45 ,106.01 ,4.88 ,3.12 ,33.85 ,77.72 ,334.03 ,13.42 ,25.69 ,2.25 ,,41.35 ,,113.79 ,,,3.03 ,1.70 ,68.76 ,,,,9.41 ,,13.31 ,36.37 ,18.26 ,,,14.70 ,218.54 ,19.89 ,65.36 ,,98.84 ,,16.79 ,9.60 ,,101.35 ,,18.30 ,33.67 ,7.15 ,19.14 ,48.97 ,,,105.01 ,37.04 ,
2019-04-23,39.42 ,,,,35.40 ,103.16 ,5.07 ,3.35 ,34.73 ,80.03 ,344.14 ,13.59 ,25.96 ,2.35 ,,41.71 ,,118.09 ,,,3.07 ,1.70 ,70.72 ,,,,9.65 ,,14.01 ,37.28 ,18.41 ,,,14.91 ,219.50 ,19.71 ,67.79 ,,104.31 ,,17.31 ,9.92 ,,104.37 ,,18.78 ,34.23 ,7.38 ,18.62 ,49.56 ,,,105.64 ,37.75 ,
2019-04-24,39.37 ,,,,35.76 ,103.69 ,4.93 ,3.36 ,34.06 ,79.17 ,340.46 ,13.12 ,25.19 ,2.30 ,,41.48 ,,118.16 ,,,3.05 ,1.70 ,69.30 ,,,,9.44 ,,14.25 ,36.96 ,18.39 ,,,15.00 ,219.08 ,19.33 ,67.73 ,,103.50 ,,16.82 ,10.01 ,,104.49 ,,19.06 ,34.75 ,7.46 ,17.99 ,49.20 ,,,106.90 ,37.06 ,
2019-04-25,39.61 ,,,,35.99 ,103.28 ,4.90 ,3.42 ,33.61 ,78.37 ,349.99 ,13.38 ,25.50 ,2.28 ,,41.21 ,,120.22 ,,,3.60 ,1.69 ,71.09 ,,,,9.33 ,,14.25 ,36.55 ,18.18 ,,,15.14 ,190.72 ,19.37 ,68.63 ,,102.04 ,,16.62 ,9.56 ,,100.93 ,,20.09 ,30.31 ,7.40 ,18.13 ,50.13 ,,,107.56 ,37.12 ,
2019-04-26,39.97 ,,,,37.01 ,105.86 ,5.02 ,3.75 ,33.41 ,79.13 ,343.66 ,13.41 ,25.92 ,2.34 ,,42.62 ,,121.20 ,,,3.75 ,1.66 ,68.60 ,,,,9.62 ,,14.78 ,36.28 ,18.40 ,,,15.36 ,191.67 ,19.47 ,68.35 ,,104.89 ,,17.16 ,9.99 ,,102.73 ,,20.00 ,30.52 ,7.43 ,17.59 ,50.97 ,,,108.72 ,37.20 ,
2019-04-29,39.59 ,,,,36.11 ,104.78 ,5.09 ,4.05 ,32.48 ,82.10 ,344.15 ,13.29 ,25.85 ,2.28 ,,43.35 ,,122.56 ,,,3.45 ,1.65 ,68.55 ,,,,9.66 ,,15.15 ,36.86 ,18.39 ,,,15.61 ,190.21 ,19.04 ,67.47 ,,101.89 ,,17.19 ,9.99 ,,102.92 ,,20.24 ,30.28 ,7.80 ,18.02 ,51.41 ,,,108.37 ,37.00 ,
2019-04-30,40.61 ,,,,35.30 ,106.48 ,5.14 ,3.85 ,32.12 ,78.46 ,343.14 ,13.24 ,25.28 ,2.23 ,,43.73 ,,116.94 ,,,3.25 ,1.56 ,67.78 ,,,,9.37 ,,15.00 ,36.73 ,18.28 ,,,15.22 ,189.51 ,19.08 ,66.00 ,,102.57 ,,16.29 ,10.00 ,,108.90 ,,20.82 ,30.32 ,7.50 ,16.98 ,47.92 ,,,107.41 ,35.95 ,
2019-05-01,40.77 ,,,,34.76 ,104.93 ,4.99 ,3.85 ,31.37 ,77.83 ,340.79 ,13.07 ,25.03 ,2.21 ,,43.41 ,,115.60 ,,,3.22 ,1.51 ,67.00 ,,,,9.30 ,,15.02 ,36.52 ,18.22 ,,,15.23 ,186.07 ,19.02 ,64.16 ,,99.30 ,,16.00 ,9.80 ,,108.17 ,,20.80 ,28.50 ,7.60 ,17.60 ,48.53 ,,,107.26 ,37.79 ,
2019-05-02,41.01 ,,,,35.60 ,105.56 ,5.04 ,3.80 ,32.79 ,78.10 ,335.41 ,13.29 ,25.82 ,2.26 ,,43.36 ,,116.25 ,,,3.36 ,1.52 ,66.92 ,,,,9.30 ,,15.08 ,36.94 ,18.12 ,,,14.90 ,184.75 ,19.11 ,65.13 ,,101.25 ,,15.79 ,9.64 ,,108.52 ,,20.16 ,28.66 ,7.72 ,17.65 ,49.08 ,,,106.56 ,36.20 ,
2019-05-03,41.39 ,,,,36.49 ,106.08 ,5.28 ,3.98 ,32.35 ,80.41 ,336.89 ,13.53 ,25.57 ,2.30 ,,43.68 ,,120.86 ,,,3.60 ,1.50 ,67.25 ,,,,9.80 ,,15.33 ,37.78 ,18.35 ,,,15.18 ,185.22 ,19.72 ,67.99 ,,98.64 ,,15.89 ,9.46 ,,112.34 ,,20.45 ,28.54 ,8.20 ,17.72 ,49.71 ,,,107.44 ,36.37 ,
2019-05-06,41.65 ,,,,36.77 ,105.68 ,5.47 ,3.96 ,31.94 ,85.05 ,344.23 ,13.61 ,25.65 ,2.38 ,,43.41 ,,121.59 ,,,3.59 ,1.53 ,68.44 ,,,,9.92 ,,15.94 ,38.34 ,18.36 ,,,14.89 ,183.04 ,19.48 ,67.25 ,,100.64 ,,16.50 ,9.41 ,,111.50 ,,20.79 ,28.55 ,8.27 ,18.53 ,50.38 ,,,106.66 ,38.00 ,
2019-05-07,40.83 ,,,,35.16 ,104.70 ,5.21 ,4.02 ,30.46 ,83.32 ,322.40 ,12.94 ,24.92 ,2.32 ,,41.12 ,,116.20 ,,,3.54 ,1.54 ,67.58 ,,,,9.32 ,,15.39 ,36.96 ,18.70 ,,,14.61 ,179.12 ,18.86 ,62.57 ,,99.49 ,,16.07 ,9.05 ,,109.12 ,,20.51 ,27.60 ,7.91 ,18.20 ,48.94 ,,,104.91 ,37.54 ,
2019-05-08,40.95 ,,,,32.06 ,105.07 ,5.22 ,4.08 ,30.02 ,85.88 ,329.00 ,12.68 ,25.55 ,2.25 ,,41.13 ,,114.50 ,,,3.71 ,1.59 ,68.16 ,,,,9.50 ,,15.76 ,35.66 ,18.62 ,,,14.60 ,178.59 ,17.94 ,63.46 ,,95.71 ,,16.12 ,9.50 ,,108.25 ,,20.43 ,27.31 ,8.17 ,18.14 ,49.18 ,,,105.72 ,37.98 ,
2019-05-09,40.64 ,,,,31.56 ,104.24 ,5.02 ,2.96 ,30.02 ,87.32 ,324.17 ,12.82 ,25.31 ,2.24 ,,41.36 ,,118.94 ,,,3.56 ,1.50 ,67.86 ,,,,9.32 ,,16.08 ,36.50 ,19.05 ,,,14.47 ,175.28 ,17.96 ,62.45 ,,96.68 ,,16.35 ,9.37 ,,108.97 ,,20.33 ,26.83 ,8.01 ,17.63 ,52.62 ,,,106.20 ,38.21 ,
2019-05-10,40.72 ,,,,31.80 ,106.01 ,4.91 ,3.22 ,18.42 ,89.92 ,312.86 ,12.63 ,26.12 ,2.22 ,,41.09 ,,122.00 ,,,3.50 ,1.49 ,67.64 ,,,,9.44 ,,16.10 ,36.41 ,19.78 ,,,14.36 ,175.86 ,18.41 ,64.11 ,,94.64 ,,16.28 ,9.10 ,,109.54 ,,20.33 ,26.30 ,8.06 ,17.75 ,52.00 ,,,105.66 ,39.34 ,
2019-05-13,40.57 ,,,,29.69 ,106.11 ,4.64 ,3.15 ,16.89 ,88.57 ,305.15 ,12.26 ,25.31 ,2.15 ,,41.05 ,,112.21 ,,,3.50 ,1.42 ,63.90 ,,,,8.63 ,,14.44 ,33.38 ,19.49 ,,,12.23 ,174.07 ,17.87 ,60.62 ,,90.74 ,,15.73 ,9.15 ,,107.62 ,,19.70 ,25.15 ,6.51 ,17.22 ,49.77 ,,,105.01 ,37.54 ,
2019-05-14,40.66 ,,,,29.46 ,105.60 ,4.77 ,3.25 ,17.55 ,91.98 ,304.62 ,12.76 ,25.68 ,2.17 ,,41.05 ,,115.85 ,,,3.51 ,1.46 ,63.96 ,,,,8.78 ,,14.30 ,33.38 ,17.92 ,,,12.10 ,175.21 ,17.95 ,62.95 ,,90.50 ,,15.90 ,9.43 ,,108.84 ,,20.78 ,25.60 ,6.61 ,12.83 ,49.70 ,,,103.93 ,38.72 ,
2019-05-15,41.15 ,,,,30.52 ,106.70 ,4.88 ,3.52 ,16.59 ,92.54 ,305.85 ,12.67 ,26.35 ,2.21 ,,41.38 ,,119.19 ,,,3.52 ,1.47 ,63.99 ,,,,8.72 ,,14.54 ,33.34 ,18.03 ,,,11.44 ,174.12 ,18.57 ,62.86 ,,89.33 ,,15.99 ,9.25 ,,109.42 ,,20.41 ,25.43 ,6.62 ,13.51 ,49.55 ,,,101.88 ,39.29 ,
2019-05-16,41.64 ,,,,30.42 ,108.11 ,4.84 ,3.55 ,16.88 ,92.03 ,308.04 ,12.25 ,26.70 ,2.19 ,,41.66 ,,122.62 ,,,3.76 ,1.43 ,66.02 ,,,,8.52 ,,14.62 ,33.59 ,17.38 ,,,11.42 ,171.81 ,18.57 ,63.46 ,,88.64 ,,16.19 ,9.12 ,,111.08 ,,20.28 ,25.30 ,6.60 ,12.81 ,49.90 ,,,101.34 ,39.00 ,
2019-05-17,41.47 ,,,,29.55 ,107.45 ,4.65 ,3.90 ,16.59 ,91.62 ,304.94 ,11.90 ,26.86 ,2.15 ,,41.90 ,,121.67 ,,,3.50 ,1.44 ,66.42 ,,,,8.25 ,,14.55 ,33.25 ,17.47 ,,,11.63 ,169.09 ,19.01 ,61.43 ,,90.65 ,,15.29 ,8.80 ,,108.55 ,,19.85 ,24.85 ,6.52 ,12.48 ,49.67 ,,,100.54 ,38.28 ,
2019-05-20,41.59 ,,,,28.58 ,107.33 ,4.29 ,3.80 ,15.63 ,89.49 ,302.57 ,11.86 ,26.71 ,2.04 ,,41.43 ,,117.57 ,,,3.39 ,1.40 ,64.38 ,,,,7.70 ,,14.30 ,33.10 ,18.01 ,,,11.49 ,166.25 ,18.23 ,58.54 ,,87.90 ,,14.91 ,8.79 ,,109.85 ,,20.26 ,24.54 ,6.24 ,12.52 ,49.58 ,,,100.27 ,37.24 ,
2019-05-21,41.67 ,,,,29.08 ,106.37 ,4.57 ,3.80 ,16.17 ,91.63 ,309.95 ,11.66 ,27.77 ,2.16 ,,41.18 ,,121.19 ,,,3.60 ,1.37 ,67.12 ,,,,8.16 ,,15.10 ,33.87 ,17.92 ,,,11.86 ,167.30 ,18.53 ,59.50 ,,88.75 ,,16.39 ,8.90 ,,112.61 ,,21.05 ,25.05 ,6.43 ,12.78 ,49.79 ,,,99.81 ,39.35 ,
2019-05-22,41.99 ,,,,28.81 ,106.72 ,4.51 ,3.80 ,15.51 ,91.35 ,320.09 ,11.89 ,28.48 ,2.05 ,,42.09 ,,121.62 ,,,3.52 ,1.27 ,68.58 ,,,,7.70 ,,15.13 ,33.75 ,17.48 ,,,11.54 ,169.74 ,18.41 ,58.57 ,,87.05 ,,15.80 ,8.71 ,,113.50 ,,22.10 ,25.04 ,6.32 ,12.87 ,49.57 ,,,101.92 ,37.74 ,
2019-05-23,41.92 ,,,,29.48 ,106.76 ,4.33 ,3.76 ,15.30 ,86.51 ,315.26 ,11.93 ,26.51 ,2.02 ,,42.11 ,,118.25 ,,,3.41 ,1.23 ,68.03 ,,,,7.76 ,,14.64 ,32.87 ,17.43 ,,,11.04 ,165.87 ,18.49 ,56.63 ,,85.99 ,,15.58 ,8.95 ,,110.65 ,,21.25 ,24.03 ,6.12 ,12.84 ,47.77 ,,,94.65 ,37.56 ,
2019-05-24,41.95 ,,,,30.44 ,106.69 ,4.54 ,3.80 ,15.45 ,87.56 ,312.56 ,11.61 ,26.00 ,2.14 ,,42.28 ,,120.84 ,,,3.57 ,1.28 ,69.14 ,,,,7.94 ,,14.97 ,33.60 ,17.71 ,,,10.87 ,166.09 ,18.80 ,57.18 ,,87.50 ,,16.28 ,8.95 ,,110.60 ,,21.57 ,23.95 ,5.95 ,12.43 ,47.35 ,,,93.90 ,36.52 ,
2019-05-28,41.90 ,,,,29.88 ,104.46 ,4.41 ,3.98 ,15.14 ,90.36 ,307.93 ,10.93 ,25.16 ,2.09 ,,41.37 ,,122.71 ,,,3.53 ,1.26 ,68.39 ,,,,7.77 ,,14.44 ,32.07 ,17.91 ,,,9.52 ,163.35 ,18.53 ,57.22 ,,86.62 ,,15.84 ,8.44 ,,109.60 ,,20.88 ,23.21 ,5.58 ,11.90 ,44.65 ,,,93.23 ,36.49 ,
2019-05-29,41.72 ,,,,29.70 ,104.19 ,4.32 ,4.00 ,15.13 ,91.69 ,307.78 ,11.10 ,25.23 ,2.13 ,,40.82 ,,118.12 ,,,3.46 ,1.26 ,67.31 ,,,,7.77 ,,13.70 ,32.01 ,17.69 ,,,9.70 ,161.40 ,18.82 ,55.92 ,,86.98 ,,15.22 ,8.05 ,,108.76 ,,21.10 ,22.50 ,5.58 ,12.01 ,45.36 ,,,94.75 ,34.86 ,
2019-05-30,41.90 ,,,,29.39 ,105.33 ,4.24 ,4.50 ,15.10 ,92.83 ,307.96 ,10.98 ,25.42 ,2.13 ,,40.82 ,,116.25 ,,,3.28 ,1.30 ,67.62 ,,,,7.61 ,,13.33 ,30.98 ,17.24 ,,,8.84 ,160.58 ,18.52 ,57.05 ,,86.75 ,,14.88 ,7.99 ,,108.87 ,,20.91 ,22.03 ,5.18 ,8.99 ,43.08 ,,,92.46 ,34.42 ,
2019-05-31,41.52 ,,,,27.89 ,102.91 ,4.19 ,4.39 ,14.79 ,85.27 ,301.72 ,10.77 ,25.19 ,2.13 ,,40.43 ,,113.85 ,,,3.40 ,1.23 ,65.07 ,,,,7.36 ,,13.13 ,30.03 ,16.97 ,,,8.65 ,159.75 ,18.53 ,54.93 ,,83.97 ,,14.68 ,7.13 ,,108.92 ,,20.83 ,21.54 ,4.95 ,9.83 ,42.02 ,,,92.98 ,34.06 ,
2019-06-03,41.92 ,,,,27.18 ,103.80 ,4.09 ,4.25 ,14.90 ,86.42 ,303.95 ,10.99 ,25.45 ,2.14 ,,41.10 ,,114.93 ,,,3.50 ,1.09 ,67.86 ,,,,7.83 ,,13.59 ,29.96 ,16.58 ,,,8.90 ,160.04 ,18.50 ,56.14 ,,83.74 ,,15.13 ,7.17 ,,110.82 ,,19.82 ,22.42 ,5.00 ,8.74 ,42.60 ,,,92.91 ,34.83 ,
2019-06-04,42.23 ,,,,27.77 ,104.68 ,4.37 ,4.29 ,14.92 ,87.38 ,302.06 ,11.24 ,25.62 ,2.18 ,,41.44 ,,118.51 ,,,3.57 ,1.09 ,69.40 ,,,,8.27 ,,13.49 ,31.17 ,16.95 ,,,9.53 ,164.29 ,18.67 ,58.99 ,,85.93 ,,15.26 ,7.62 ,,111.80 ,,20.01 ,23.60 ,5.36 ,9.75 ,44.15 ,,,95.14 ,35.41 ,
2019-06-05,42.48 ,,,,27.39 ,106.73 ,4.19 ,4.21 ,14.46 ,87.86 ,300.00 ,11.16 ,25.05 ,2.10 ,,41.52 ,,121.74 ,,,3.39 ,1.19 ,69.85 ,,,,8.15 ,,14.16 ,30.97 ,16.83 ,,,9.53 ,163.85 ,18.90 ,57.54 ,,82.99 ,,14.79 ,7.10 ,,113.86 ,,19.77 ,23.40 ,5.08 ,9.84 ,44.22 ,,,92.75 ,35.90 ,
2019-06-06,42.71 ,,,,26.81 ,107.38 ,4.14 ,4.01 ,14.12 ,87.26 ,299.60 ,10.84 ,24.06 ,2.03 ,,41.91 ,,122.41 ,,,3.36 ,1.14 ,69.02 ,,,,7.95 ,,14.15 ,30.54 ,16.63 ,,,9.41 ,164.72 ,18.95 ,57.45 ,,81.05 ,,13.83 ,7.21 ,,114.32 ,,20.18 ,22.67 ,5.08 ,9.24 ,43.45 ,,,90.66 ,35.81 ,
2019-06-07,42.92 ,,,,27.00 ,108.77 ,4.27 ,4.35 ,13.83 ,88.50 ,306.72 ,10.83 ,24.54 ,2.10 ,,44.21 ,,123.90 ,,,3.38 ,1.17 ,70.55 ,,,,7.98 ,,14.48 ,30.69 ,17.11 ,,,9.26 ,166.61 ,19.10 ,59.94 ,,81.98 ,,14.05 ,8.12 ,,113.60 ,,21.20 ,22.83 ,4.89 ,9.77 ,44.02 ,,,90.84 ,37.33 ,
2019-06-10,43.07 ,,,,27.19 ,108.72 ,4.22 ,13.79 ,13.95 ,90.52 ,304.25 ,10.67 ,24.63 ,2.07 ,,43.61 ,,120.78 ,,,3.50 ,1.12 ,67.97 ,,,,7.88 ,,13.78 ,30.76 ,17.41 ,,,9.29 ,168.29 ,19.20 ,60.51 ,,82.83 ,,13.64 ,8.92 ,,113.63 ,,21.20 ,22.77 ,4.73 ,9.20 ,43.81 ,,,90.71 ,36.64 ,
2019-06-11,42.67 ,,,,26.27 ,109.38 ,4.06 ,12.05 ,13.46 ,87.64 ,306.84 ,10.80 ,22.61 ,2.03 ,,42.96 ,,118.47 ,,,3.37 ,1.10 ,66.54 ,,,,7.70 ,,13.42 ,30.90 ,17.55 ,,,9.08 ,168.91 ,18.96 ,58.74 ,,80.76 ,,13.37 ,9.02 ,,114.04 ,,21.13 ,22.42 ,4.49 ,8.89 ,43.99 ,,,90.73 ,35.38 ,
2019-06-12,43.08 ,,,,26.01 ,109.68 ,4.08 ,11.85 ,13.49 ,88.75 ,306.16 ,10.70 ,22.81 ,2.05 ,,43.26 ,,120.00 ,,,3.41 ,1.12 ,66.60 ,,,,7.50 ,,13.29 ,31.55 ,17.60 ,,,8.71 ,169.01 ,19.26 ,58.34 ,,80.31 ,,14.47 ,8.93 ,,114.62 ,,21.00 ,22.65 ,4.46 ,8.94 ,43.44 ,,,89.72 ,34.96 ,
2019-06-13,42.50 ,,,,26.09 ,110.91 ,4.23 ,11.21 ,13.54 ,85.99 ,307.42 ,10.97 ,23.71 ,2.12 ,,42.68 ,,123.21 ,,,3.43 ,1.15 ,68.96 ,,,,7.65 ,,14.06 ,32.10 ,17.35 ,,,8.61 ,168.85 ,19.37 ,58.17 ,,81.07 ,,15.04 ,9.87 ,,115.41 ,,21.33 ,22.41 ,4.47 ,8.99 ,44.01 ,,,89.50 ,36.70 ,
2019-06-14,42.76 ,,,,25.75 ,111.20 ,4.09 ,11.72 ,12.82 ,81.59 ,305.24 ,10.86 ,22.35 ,2.06 ,,42.47 ,,119.57 ,,,3.36 ,1.16 ,68.50 ,,,,7.45 ,,14.17 ,31.41 ,17.09 ,,,8.24 ,166.69 ,19.20 ,57.16 ,,78.23 ,,14.60 ,9.35 ,,111.74 ,,21.24 ,21.89 ,4.05 ,8.69 ,43.18 ,,,89.24 ,35.25 ,
2019-06-17,42.88 ,,,,27.13 ,110.99 ,4.37 ,11.36 ,13.61 ,84.87 ,310.98 ,11.32 ,22.83 ,2.23 ,,42.65 ,,127.07 ,,,3.41 ,1.31 ,71.61 ,,,,8.19 ,,14.99 ,30.02 ,17.07 ,,,8.20 ,166.78 ,19.83 ,60.90 ,,78.58 ,,14.90 ,9.30 ,,111.12 ,,20.88 ,22.18 ,3.91 ,9.37 ,43.75 ,,,88.29 ,35.55 ,
2019-06-18,43.07 ,,,,28.12 ,109.60 ,4.65 ,10.80 ,14.01 ,84.46 ,306.63 ,11.49 ,22.60 ,2.34 ,,43.11 ,,132.32 ,,,3.37 ,1.29 ,73.14 ,,,,8.48 ,,15.14 ,31.31 ,17.22 ,,,8.36 ,171.86 ,20.37 ,62.30 ,,78.60 ,,14.66 ,9.07 ,,112.11 ,,20.79 ,22.24 ,3.96 ,9.27 ,43.87 ,,,89.70 ,35.45 ,
2019-06-19,43.50 ,,,,27.94 ,110.42 ,4.88 ,11.01 ,14.05 ,84.98 ,310.83 ,11.57 ,22.93 ,2.29 ,,44.08 ,,134.41 ,,,3.12 ,1.31 ,72.38 ,,,,8.44 ,,15.63 ,31.46 ,17.82 ,,,8.18 ,170.75 ,20.05 ,63.27 ,,78.60 ,,14.61 ,9.01 ,,111.88 ,,20.95 ,22.33 ,3.97 ,9.33 ,44.37 ,,,88.49 ,35.21 ,
2019-06-20,43.60 ,,,,27.15 ,111.74 ,5.00 ,10.96 ,13.86 ,86.14 ,320.48 ,11.75 ,22.60 ,2.27 ,,43.94 ,,130.19 ,,,3.35 ,1.31 ,72.33 ,,,,8.25 ,,15.80 ,31.08 ,17.66 ,,,8.12 ,173.94 ,20.50 ,63.48 ,,77.94 ,,14.20 ,9.28 ,,114.48 ,,20.98 ,22.41 ,3.93 ,9.40 ,43.48 ,,,86.64 ,35.21 ,
2019-06-21,43.67 ,,,,27.41 ,111.20 ,5.20 ,12.27 ,13.81 ,87.41 ,320.26 ,11.68 ,22.02 ,2.30 ,,44.15 ,,129.88 ,,,3.01 ,1.32 ,71.74 ,,,,8.23 ,,15.92 ,30.85 ,17.45 ,,,8.45 ,173.35 ,20.43 ,62.60 ,,77.51 ,,14.06 ,9.48 ,,112.24 ,,21.10 ,22.59 ,3.84 ,9.31 ,44.50 ,,,85.28 ,34.55 ,
2019-06-24,43.76 ,,,,26.37 ,112.33 ,5.22 ,12.54 ,13.21 ,85.84 ,312.55 ,11.55 ,21.11 ,2.21 ,,43.84 ,,127.34 ,,,2.93 ,1.29 ,70.64 ,,,,8.18 ,,14.74 ,29.99 ,17.41 ,,,8.25 ,173.38 ,20.31 ,60.24 ,,76.06 ,,13.82 ,9.25 ,,112.42 ,,21.25 ,21.61 ,3.59 ,9.31 ,44.16 ,,,83.92 ,32.78 ,
2019-06-25,43.76 ,,,,25.76 ,111.72 ,5.46 ,12.16 ,12.77 ,84.91 ,312.90 ,12.15 ,21.40 ,2.22 ,,43.49 ,,124.16 ,,,2.97 ,1.31 ,69.03 ,,,,8.42 ,,14.82 ,31.18 ,17.59 ,,,8.81 ,172.03 ,20.02 ,59.52 ,,77.26 ,,14.00 ,9.50 ,,111.19 ,,21.05 ,21.78 ,3.70 ,9.12 ,45.50 ,,,85.16 ,32.86 ,
2019-06-26,42.99 ,,,,25.64 ,109.73 ,5.50 ,11.37 ,12.30 ,84.86 ,305.08 ,12.41 ,21.53 ,2.36 ,,43.15 ,,128.34 ,,,3.28 ,1.32 ,67.61 ,,,,8.34 ,,14.50 ,31.69 ,17.69 ,,,8.89 ,171.88 ,19.70 ,59.77 ,,76.36 ,,13.88 ,9.48 ,,111.64 ,,21.34 ,21.47 ,3.89 ,8.81 ,45.67 ,,,84.15 ,32.75 ,
2019-06-27,43.43 ,,,,26.69 ,109.78 ,5.82 ,11.28 ,12.71 ,91.55 ,310.67 ,12.63 ,21.69 ,2.45 ,,43.10 ,,129.76 ,,,3.32 ,1.30 ,67.30 ,,,,8.71 ,,15.08 ,32.03 ,17.57 ,,,9.08 ,171.50 ,20.08 ,62.06 ,,77.01 ,,14.42 ,9.68 ,,113.08 ,,21.13 ,22.15 ,4.10 ,9.24 ,46.60 ,,,85.48 ,32.94 ,
2019-06-28,43.32 ,,,,27.13 ,109.65 ,6.17 ,12.10 ,12.71 ,94.35 ,313.00 ,12.97 ,22.00 ,2.61 ,,43.27 ,,151.95 ,,,3.19 ,1.31 ,69.21 ,,,,8.61 ,,15.32 ,33.09 ,17.70 ,,,9.23 ,173.34 ,20.09 ,63.50 ,,78.06 ,,14.09 ,11.62 ,,113.16 ,,21.52 ,22.54 ,4.12 ,9.05 ,47.62 ,,,85.42 ,35.94 ,
2019-07-01,43.77 ,,,,26.70 ,110.49 ,5.96 ,12.56 ,12.80 ,95.75 ,316.56 ,12.73 ,21.87 ,2.53 ,,43.57 ,,156.60 ,,,3.24 ,1.27 ,68.35 ,,,,8.56 ,,14.88 ,33.27 ,17.65 ,,,9.32 ,174.51 ,20.60 ,62.83 ,,82.05 ,,13.90 ,12.26 ,,114.59 ,,21.85 ,22.85 ,4.59 ,8.80 ,48.49 ,,,86.57 ,36.44 ,
2019-07-02,44.22 ,,,,26.15 ,111.48 ,5.90 ,12.26 ,12.78 ,94.63 ,315.53 ,12.16 ,21.42 ,2.48 ,,43.71 ,,150.59 ,,,3.40 ,1.26 ,68.80 ,,,,8.60 ,,14.19 ,32.79 ,17.69 ,,,9.43 ,174.02 ,20.23 ,62.67 ,,82.75 ,,13.63 ,11.57 ,,113.86 ,,22.40 ,22.91 ,4.55 ,8.81 ,49.38 ,,,84.78 ,34.90 ,
